16.02,44883,0.0027,"399,741","248,388"
16.03,44884,0.0027,"398,363","247,531"
16.04,44885,0.0027,"396,985","246,675"
16.05,44886,0.0026,"395,607","245,819"
16.06,44887,0.0026,"394,229","244,963"
16.07,44888,0.0026,"392,851","244,106"
16.08,44889,0.0026,"391,473","243,250"
16.09,44890,0.0026,"390,095","242,394"
16.10,44891,0.0026,"388,717","241,538"
16.11,44892,0.0026,"387,339","240,681"
16.12,44893,0.0026,"385,961","239,825"
16.13,44894,0.0026,"384,583","238,969"
16.14,44895,0.0026,"383,205","238,113"
16.15,44896,0.0026,"381,827","237,256"
17.00,44897,0.0025,"380,449","236,400"
17.01,44898,0.0025,"380,741","236,581"
17.02,44899,0.0025,"381,032","236,763"
17.03,44900,0.0025,"381,324","236,944"
17.04,44901,0.0026,"381,616","237,125"
17.05,44902,0.0026,"381,907","237,306"
17.06,44903,0.0026,"382,199","237,488"
17.07,44904,0.0026,"382,491","237,669"
17.08,44905,0.0026,"382,782","237,850"
17.09,44906,0.0026,"383,074","238,031"
17.10,44907,0.0026,"383,366","238,213"
17.11,44908,0.0026,"383,658","238,394"
17.12,44909,0.0026,"383,949","238,575"
17.13,44910,0.0026,"384,241","238,756"
17.14,44911,0.0026,"384,533","238,938"
17.15,44912,0.0026,"384,824","239,119"
18.00,44913,0.0026,"385,116","239,300"
18.01,44914,0.0026,"385,931","239,806"
18.02,44915,0.0026,"386,745","240,313"
18.03,44916,0.0026,"387,560","240,819"
18.04,44917,0.0026,"388,375","241,325"
18.05,44918,0.0026,"389,190","241,831"
18.06,44919,0.0026,"390,004","242,338"
18.07,44920,0.0026,"390,819","242,844"
18.08,44921,0.0026,"391,634","243,350"
18.09,44922,0.0026,"392,449","243,856"
18.10,44923,0.0026,"393,263","244,363"
18.11,44924,0.0026,"394,078","244,869"
18.12,44925,0.0026,"394,893","245,375"
18.13,44926,0.0026,"395,708","245,881"
18.14,44927,0.0027,"396,522","246,388"
18.15,44928,0.0027,"397,337","246,894"
19.00,44929,0.0027,"398,152","247,400"
19.01,44930,0.0026,"395,969","246,044"
19.02,44931,0.0026,"393,786","244,688"
19.03,44932,0.0026,"391,604","243,331"
19.04,44933,0.0026,"389,421","241,975"
19.05,44934,0.0026,"387,238","240,619"
19.06,44935,0.0026,"385,056","239,263"
19.07,44936,0.0026,"382,873","237,906"
19.08,44937,0.0025,"380,690","236,550"
19.09,44938,0.0025,"378,508","235,194"
19.10,44939,0.0025,"376,325","233,838"
19.11,44940,0.0025,"374,142","232,481"
19.12,44941,0.0025,"371,960","231,125"
19.13,44942,0.0025,"369,777","229,769"
19.14,44943,0.0025,"367,594","228,413"
19.15,44944,0.0024,"365,412","227,056"
20.00,44945,0.0024,"363,229","225,700"
20.01,44946,0.0024,"365,935","227,381"
20.02,44947,0.0025,"368,640","229,063"
20.03,44948,0.0025,"371,346","230,744"
20.04,44949,0.0025,"374,052","232,425"
20.05,44950,0.0025,"376,757","234,106"
20.06,44951,0.0025,"379,463","235,788"
20.07,44952,0.0026,"382,169","237,469"
20.08,44953,0.0026,"384,875","239,150"
20.09,44954,0.0026,"387,580","240,831"
20.10,44955,0.0026,"390,286","242,513"
20.11,44956,0.0026,"392,992","244,194"
20.12,44957,0.0026,"395,697","245,875"
20.13,44958,0.0027,"398,403","247,556"
20.14,44959,0.0027,"401,109","249,238"
20.15,44960,0.0027,"403,815","250,919"
21.00,44961,0.0027,"406,520","252,600"
21.01,44962,0.0027,"403,553","250,756"
21.02,44963,0.0027,"400,586","248,913"
21.03,44964,0.0027,"397,619","247,069"
21.04,44965,0.0026,"394,651","245,225"
21.05,44966,0.0026,"391,684","243,381"
21.06,44967,0.0026,"388,717","241,538"
21.07,44968,0.0026,"385,750","239,694"
21.08,44969,0.0026,"382,782","237,850"
21.09,44970,0.0025,"379,815","236,006"
21.10,44971,0.0025,"376,848","234,163"
21.11,44972,0.0025,"373,881","232,319"
21.12,44973,0.0025,"370,914","230,475"
21.13,44974,0.0025,"367,946","228,631"
21.14,44975,0.0024,"364,979","226,788"
21.15,44976,0.0024,"362,012","224,944"
22.00,44977,0.0024,"359,045","223,100"
22.01,44978,0.0024,"361,509","224,631"
22.02,44979,0.0024,"363,973","226,163"
22.03,44980,0.0024,"366,438","227,694"
22.04,44981,0.0025,"368,902","229,225"
22.05,44982,0.0025,"371,366","230,756"
22.06,44983,0.0025,"373,830","232,288"
22.07,44984,0.0025,"376,295","233,819"
22.08,44985,0.0025,"378,759","235,350"
